,lon,lat,address,ZIP
1008,-84.9921549,34.7486859,"dalton, ga 30720, usa",30720
1009,-83.8260884,33.5756821,"covington, ga 30014, usa",30014
1010,-82.9,32.54,"dublin, ga 31040, usa",31040
1011,-83.3468784,30.87419,"valdosta, ga 31602, usa",31602
1012,-83.9744262,33.0685419,"forsyth, ga 31029, usa",31029
1013,-85.3136218,34.0196497,"cedartown, ga 30125, usa",30125
1014,-83.0361376,33.2882621,"sparta, ga 31087, usa",31087
1015,-85.1479364,33.5674989,"carrollton, ga 30117, usa",30117
1016,-83.3468784,30.87419,"valdosta, ga 31602, usa",31602
1017,-82.2583297,32.1645345,"lyons, ga 30436, usa",30436
1018,-83.4856913,32.886946,"macon, ga 31217, usa",31217
1019,-83.4750241,34.4564294,"baldwin, ga 30511, usa",30511
1020,-83.8260884,32.9042047,"macon, ga 31220, usa",31220
1021,-85.1271907,34.2566577,"rome, ga 30161, usa",30161
1022,-83.1541796,33.9074896,"crawford, ga 30630, usa",30630
1023,-83.0361376,33.2882621,"sparta, ga 31087, usa",31087
1024,-82.7778579,34.074498,"elberton, ga 30635, usa",30635
1025,-84.9921549,34.7486859,"dalton, ga 30720, usa",30720
1026,-82.7994194,31.902579,"lumber city, ga 31549, usa",31549
1027,-82.713132,32.7096119,"wrightsville, ga 31096, usa",31096
1028,-85.2437841,34.9487162,"fort oglethorpe, ga 30742, usa",30742
1029,-83.8154791,34.319379,"gainesville, ga 30501, usa",30501
1030,-82.0842901,32.4241804,"metter, ga 30439, usa",30439
1031,-83.4856913,31.4400847,"tifton, ga 31794, usa",31794
1032,-83.357567,32.6554564,"jeffersonville, ga 31044, usa",31044
1033,-81.8879884,31.6665297,"jesup, ga 31545, usa",31545
1034,-83.9744262,33.0685419,"forsyth, ga 31029, usa",31029
1035,-83.4750241,34.0137081,"athens, ga 30607, usa",30607
1036,-84.448772,34.1280759,"woodstock, ga 30188, usa",30188
1037,-84.3857442,34.0586259,"roswell, ga 30075, usa",30075
1038,-84.1751648,34.2041173,"cumming, ga 30040, usa",30040
1039,-82.345189,33.6043053,"appling, ga 30802, usa",30802
1040,-83.9108968,30.8676229,"thomasville, ga 31757, usa",31757
1041,-85.3494423,34.4781176,"summerville, ga 30747, usa",30747
1042,-83.7836403,31.9545421,"cordele, ga 31015, usa",31015
1043,-83.7411631,32.4498466,"perry, ga 31069, usa",31069
1044,-85.1271907,33.7229357,"bremen, ga 30110, usa",30110
1045,-82.9286428,34.3708514,"hartwell, ga 30643, usa",30643
1046,-85.3136218,34.0196497,"cedartown, ga 30125, usa",30125
1047,-85.1479364,33.5674989,"carrollton, ga 30117, usa",30117
1048,-84.1224036,33.0531651,"barnesville, ga 30204, usa",30204
1049,-82.9286428,34.3708514,"hartwell, ga 30643, usa",30643
1050,-85.2101269,34.7022961,"lafayette, ga 30728, usa",30728
1051,-83.0576156,32.7741043,"toomsboro, ga 31090, usa",31090
1052,-83.4430118,33.6005808,"madison, ga 30650, usa",30650
1053,-80.8875861,31.9941893,"tybee island, ga 31328, usa",31328
1054,-84.5746243,33.3984792,"peachtree city, ga 30269, usa",30269
1055,-84.8776392,34.1577811,"cartersville, ga 30120, usa",30120
1056,-84.1751648,33.447458,"mcdonough, ga 30253, usa",30253
1057,-83.570964,33.0259927,"gray, ga 31032, usa",31032
1058,-83.4323375,33.9448436,"athens, ga 30606, usa",30606
1059,-84.375233,34.8869359,"blue ridge, ga 30513, usa",30513
1060,-83.9955879,33.7177663,"conyers, ga 30012, usa",30012
1061,-83.2077645,32.2191202,"eastman, ga 31023, usa",31023
1062,-84.1118458,33.7344959,"lithonia, ga 30058, usa",30058
1063,-83.570964,33.0259927,"gray, ga 31032, usa",31032
1064,-83.2291862,33.0975564,"milledgeville, ga 31061, usa",31061
1065,-84.9921549,32.5621719,"columbus, ga 31904, usa",31904
1066,-83.3789389,32.4087854,"cochran, ga 31014, usa",31014
1067,-84.0378894,30.7819709,"thomasville, ga 31792, usa",31792
1068,-84.6688348,32.085419,"richland, ga 31825, usa",31825
1069,-84.2963392,33.7709887,"decatur, ga 30030, usa",30030
1070,-84.4802606,31.7370079,"dawson, ga 39842, usa",39842
1071,-84.3121264,32.9047684,"thomaston, ga 30286, usa",30286
1072,-83.6880257,32.7962119,"macon, ga 31206, usa",31206
1073,-83.8154791,34.319379,"gainesville, ga 30501, usa",30501
1074,-83.0576156,33.6686427,"union point, ga 30669, usa",30669
1075,-84.6322156,33.8417064,"austell, ga 30106, usa",30106
1076,-83.7199136,31.7018672,"ashburn, ga 31714, usa",31714
1077,-85.2437841,34.9487162,"fort oglethorpe, ga 30742, usa",30742
1078,-82.8855961,31.9979696,"mcrae, ga 31055, usa",31055
1079,-82.9286428,32.4969921,"dublin, ga 31021, usa",31021
1080,-83.2077645,33.565606,"greensboro, ga 30642, usa",30642
1081,-83.5496566,30.7815176,"quitman, ga 31643, usa",31643
1082,-84.0378894,30.7819709,"thomasville, ga 31792, usa",31792
1083,-84.4802606,34.4285521,"jasper, ga 30143, usa",30143
1084,-81.8879884,31.6665297,"jesup, ga 31545, usa",31545
1085,-84.338429,33.8730946,"atlanta, ga 30319, usa",30319
1086,-83.8260884,31.1834568,"moultrie, ga 31768, usa",31768
1087,-84.6688348,33.6148122,"fairburn, ga 30213, usa",30213
1088,-84.2489525,32.5642575,"butler, ga 31006, usa",31006
1089,-84.5012435,34.2745511,"canton, ga 30114, usa",30114
1090,-83.4323375,33.9448436,"athens, ga 30606, usa",30606
1091,-84.448772,33.7946333,"atlanta, ga 30318, usa",30318
1092,-82.4319405,31.5412085,"alma, ga 31510, usa",31510
1093,-84.6583745,34.0041089,"kennesaw, ga 30152, usa",30152
1094,-84.1118458,33.8680523,"lilburn, ga 30047, usa",30047
1095,-81.49,31.15,"brunswick, ga 31521, usa",31521
1096,-84.4697663,33.9290987,"marietta, ga 30067, usa",30067
1097,-81.9548454,32.3892407,"pulaski, ga 30451, usa",30451
1098,-84.0378894,32.6895998,"roberta, ga 31078, usa",31078
1099,-82.1604849,33.5593454,"evans, ga 30809, usa",30809
1100,-84.3857442,33.7026678,"atlanta, ga 30315, usa",30315
1101,-84.8984775,33.3786293,"newnan, ga 30263, usa",30263
1102,-84.2489525,33.2831586,"griffin, ga 30223, usa",30223
1103,-85.0441304,33.9868753,"rockmart, ga 30153, usa",30153
1104,-84.3489467,33.7845409,"atlanta, ga 30306, usa",30306
1105,-83.6986568,33.6584347,"social circle, ga 30025, usa",30025
1106,-82.345189,32.6202762,"swainsboro, ga 30401, usa",30401
1107,-81.0865035,31.9858113,"savannah, ga 31406, usa",31406
1108,-84.3279093,33.5829386,"morrow, ga 30260, usa",30260
1109,-83.6986568,34.0142667,"winder, ga 30680, usa",30680
1110,-84.2489525,33.2831586,"griffin, ga 30223, usa",30223
1111,-84.6688348,33.8822455,"powder springs, ga 30127, usa",30127
1112,-84.3226488,33.5213067,"jonesboro, ga 30236, usa",30236
1113,-82.1931149,32.543469,"twin city, ga 30471, usa",30471
1114,-83.5390002,32.1121335,"pineview, ga 31071, usa",31071
1115,-84.412014,33.7539971,"atlanta, ga 30314, usa",30314
1116,-84.8776392,34.1577811,"cartersville, ga 30120, usa",30120
1117,-81.6035062,32.7074673,"sylvania, ga 30467, usa",30467
1118,-84.3226488,33.5213067,"jonesboro, ga 30236, usa",30236
1119,-81.0865035,31.9858113,"savannah, ga 31406, usa",31406
1120,-81.1747498,32.1723473,"port wentworth, ga 31407, usa",31407
1121,-84.375233,32.0274326,"plains, ga 31780, usa",31780
1122,-84.0907246,34.2000834,"cumming, ga 30041, usa",30041
1123,-83.666758,32.6601786,"warner robins, ga 31093, usa",31093
1124,-81.3619402,31.7677096,"midway, ga 31320, usa",31320
1125,-81.5047772,31.1763619,"brunswick, ga 31520, usa",31520
1126,-84.448772,33.6832181,"atlanta, ga 30344, usa",30344
1127,-84.238417,33.2042944,"griffin, ga 30224, usa",30224
1128,-85.5406209,34.8911615,"trenton, ga 30752, usa",30752
1129,-83.7199136,34.568577,"cleveland, ga 30528, usa",30528
1130,-83.7199136,34.568577,"cleveland, ga 30528, usa",30528
1131,-84.2173403,33.8507937,"tucker, ga 30084, usa",30084
1132,-83.3468784,30.87419,"valdosta, ga 31602, usa",31602
1133,-83.9532571,33.3138938,"jackson, ga 30233, usa",30233
1134,-83.9426698,32.1773202,"byromville, ga 31007, usa",31007
1135,-84.1909841,33.7994803,"stone mountain, ga 30083, usa",30083
1136,-84.9297206,32.5371089,"columbus, ga 31909, usa",31909
1137,-83.7836403,31.9545421,"cordele, ga 31015, usa",31015
1138,-84.3857442,33.7026678,"atlanta, ga 30315, usa",30315
1139,-84.0378894,30.7819709,"thomasville, ga 31792, usa",31792
1140,-84.8776392,34.1577811,"cartersville, ga 30120, usa",30120
1141,-84.5327038,33.5754008,"union city, ga 30291, usa",30291
1142,-82.1060683,32.0422322,"reidsville, ga 30453, usa",30453
1143,-84.7106567,32.6746739,"waverly hall, ga 31831, usa",31831
1144,-81.8879884,31.6665297,"jesup, ga 31545, usa",31545
1145,-83.2291862,33.0975564,"milledgeville, ga 31061, usa",31061
1146,-84.448772,33.638615,"atlanta, ga 30337, usa",30337
1147,-84.5903367,33.8955185,"marietta, ga 30008, usa",30008
1148,-81.3619402,31.2690865,"saint simons island, ga 31522, usa",31522
1149,-84.95,34.5,"calhoun, ga 30703, usa",30703
1150,-84.377861,33.7440941,"atlanta, ga 30312, usa",30312
1151,-83.4643551,32.232644,"hawkinsville, ga 31036, usa",31036
1152,-85.2101269,33.8599004,"buchanan, ga 30113, usa",30113
1153,-83.86,33.6,"covington, ga 30015, usa",30015
1154,-85.2101269,33.8599004,"buchanan, ga 30113, usa",30113
1155,-81.9971108,31.1510963,"nahunta, ga 31553, usa",31553
1156,-83.3789389,33.3069978,"eatonton, ga 31024, usa",31024
1157,-84.2173403,33.8507937,"tucker, ga 30084, usa",30084
1158,-81.8005724,32.3835021,"statesboro, ga 30458, usa",30458
1159,-81.909826,32.1427011,"claxton, ga 30417, usa",30417
1160,-84.564147,32.2846944,"buena vista, ga 31803, usa",31803
1161,-84.0378894,34.1199318,"buford, ga 30518, usa",30518
1162,-81.8005724,32.3835021,"statesboro, ga 30458, usa",30458
1163,-84.7524482,32.9015134,"warm springs, ga 31830, usa",31830
1164,-81.8005724,32.3835021,"statesboro, ga 30458, usa",30458
1165,-82.3560389,31.2298446,"waycross, ga 31501, usa",31501
1166,-84.5012435,34.2745511,"canton, ga 30114, usa",30114
1167,-84.3331694,30.9325351,"whigham, ga 39897, usa",39897
1168,-83.2720082,31.5654752,"ocilla, ga 31774, usa",31774
1169,-81.1747498,32.0371137,"savannah, ga 31405, usa",31405
1170,-82.8101975,31.5516965,"douglas, ga 31533, usa",31533
1171,-83.624201,32.590481,"warner robins, ga 31088, usa",31088
1172,-82.5834947,33.2397265,"gibson, ga 30810, usa",30810
1173,-84.1435136,31.7220046,"leesburg, ga 31763, usa",31763
1174,-82.3609841,31.2131092,"waycross, ga 31502, usa",31502
1175,-85.0979934,33.2776087,"franklin, ga 30217, usa",30217
1176,-83.2077645,31.7664035,"fitzgerald, ga 31750, usa",31750
1177,-81.8005724,32.3835021,"statesboro, ga 30458, usa",30458
1178,-81.909826,31.9620717,"glennville, ga 30427, usa",30427
1179,-81.2078164,31.8249486,"richmond hill, ga 31324, usa",31324
1180,-83.2077645,32.2191202,"eastman, ga 31023, usa",31023
1181,-83.357567,31.9782825,"abbeville, ga 31001, usa",31001
1182,-81.0478643,32.0563741,"savannah, ga 31404, usa",31404
1183,-84.1751648,31.5301723,"albany, ga 31701, usa",31701
1184,-82.605118,31.8234851,"hazlehurst, ga 31539, usa",31539
1185,-83.9532571,32.4150706,"marshallville, ga 31057, usa",31057
1186,-84.16,31.58,"albany, ga 31702, usa",31702
1187,-83.8897057,31.5282489,"sylvester, ga 31791, usa",31791
1188,-82.0842901,30.8830272,"folkston, ga 31537, usa",31537
1189,-83.4750241,34.0137081,"athens, ga 30607, usa",30607
1190,-80.8875861,31.9941893,"tybee island, ga 31328, usa",31328
1191,-82.6915429,31.0100737,"homerville, ga 31634, usa",31634
1192,-83.6986568,32.7180396,"macon, ga 31216, usa",31216
1193,-85.1479364,33.5674989,"carrollton, ga 30117, usa",30117
1194,-81.1586515,31.9708128,"savannah, ga 31419, usa",31419
1195,-81.0865035,31.9858113,"savannah, ga 31406, usa",31406
1196,-82.0842901,32.4241804,"metter, ga 30439, usa",30439
1197,-84.0273168,33.8639894,"snellville, ga 30078, usa",30078
1198,-82.1822399,33.1592735,"keysville, ga 30816, usa",30816
1199,-83.985008,33.9508571,"lawrenceville, ga 30046, usa",30046
1200,-84.238417,33.6958943,"decatur, ga 30034, usa",30034
1201,-83.2291862,33.0975564,"milledgeville, ga 31061, usa",31061
1202,-83.9108968,32.5483579,"fort valley, ga 31030, usa",31030
1203,-83.6880257,32.7962119,"macon, ga 31206, usa",31206
1204,-83.2077645,31.7664035,"fitzgerald, ga 31750, usa",31750
1205,-83.4430118,31.1189052,"adel, ga 31620, usa",31620
1206,-83.4856913,32.886946,"macon, ga 31217, usa",31217
1207,-83.666758,32.6601786,"warner robins, ga 31093, usa",31093
1208,-84.7524482,33.0363257,"greenville, ga 30222, usa",30222
1209,-83.9214896,33.9255183,"lawrenceville, ga 30045, usa",30045
1210,-84.5955732,33.9346756,"marietta, ga 30064, usa",30064
1211,-84.9921549,34.7486859,"dalton, ga 30720, usa",30720
1212,-81.7130522,31.7005624,"ludowici, ga 31316, usa",31316
1213,-83.8260884,31.1834568,"moultrie, ga 31768, usa",31768
1214,-83.8260884,31.1834568,"moultrie, ga 31768, usa",31768
1215,-83.9955879,33.7177663,"conyers, ga 30012, usa",30012
1216,-82.5834947,32.522133,"adrian, ga 31002, usa",31002
1217,-82.013465,33.4775837,"augusta, ga 30904, usa",30904
1218,-84.2067992,33.5494383,"stockbridge, ga 30281, usa",30281
1219,-84.3726049,33.7717008,"atlanta, ga 30308, usa",30308
1220,-83.7199136,33.3246924,"monticello, ga 31064, usa",31064
1221,-83.4856913,31.4400847,"tifton, ga 31794, usa",31794
1222,-84.4802606,34.4285521,"jasper, ga 30143, usa",30143
1223,-82.366887,32.9133543,"wadley, ga 30477, usa",30477
1224,-83.7411631,32.8999858,"macon, ga 31210, usa",31210
1225,-82.366887,33.0477278,"louisville, ga 30434, usa",30434
1226,-84.3279093,33.828105,"atlanta, ga 30329, usa",30329
1227,-84.564147,34.6973008,"ellijay, ga 30540, usa",30540
1228,-81.4937993,30.777092,"st marys, ga 31558, usa",31558
1229,-82.7778579,34.074498,"elberton, ga 30635, usa",30635
1230,-82.7778579,34.074498,"elberton, ga 30635, usa",30635
1231,-83.9108968,34.335219,"gainesville, ga 30506, usa",30506
1232,-83.357567,34.879595,"clayton, ga 30525, usa",30525
1233,-84.059029,34.5855409,"dahlonega, ga 30533, usa",30533
1234,-84.0907246,34.067013,"suwanee, ga 30024, usa",30024
1235,-82.9501558,33.0148881,"sandersville, ga 31082, usa",31082
1236,-83.6791098,32.8519904,"macon, ga 31204, usa",31204
1237,-84.4697663,32.99046,"molena, ga 30258, usa",30258
1238,-84.1118458,33.8012981,"stone mountain, ga 30087, usa",30087
1239,-83.9744262,34.8457601,"blairsville, ga 30512, usa",30512
1240,-85.0025539,31.5992714,"fort gaines, ga 39851, usa",39851
1241,-84.3279093,33.828105,"atlanta, ga 30329, usa",30329
1242,-81.9971108,32.7781246,"millen, ga 30442, usa",30442
1243,-83.7199136,34.9208214,"hiawassee, ga 30546, usa",30546
1244,-82.9501558,33.0148881,"sandersville, ga 31082, usa",31082
1245,-82.669947,32.2116538,"glenwood, ga 30428, usa",30428
1246,-82.345189,32.6202762,"swainsboro, ga 30401, usa",30401
1247,-82.4145445,32.2151789,"vidalia, ga 30475, usa",30475
1248,-84.5012435,34.5400048,"talking rock, ga 30175, usa",30175
1249,-83.0576156,31.0987278,"lakeland, ga 31635, usa",31635
1250,-83.9108968,32.5483579,"fort valley, ga 31030, usa",31030
1251,-85.1479364,33.029838,"lagrange, ga 30240, usa",30240
1252,-83.4856913,34.1805506,"commerce, ga 30529, usa",30529
1253,-84.6269824,30.8076819,"bainbridge, ga 39819, usa",39819
1254,-84.8984775,30.9331429,"donalsonville, ga 39845, usa",39845
1255,-83.2720082,31.5654752,"ocilla, ga 31774, usa",31774
1256,-83.4856913,34.1805506,"commerce, ga 30529, usa",30529
1257,-81.0202533,31.9134308,"savannah, ga 31411, usa",31411
1258,-84.9921549,32.5621719,"columbus, ga 31904, usa",31904
1259,-84.4225186,33.7321902,"atlanta, ga 30310, usa",30310
1260,-81.3619402,31.2690865,"saint simons island, ga 31522, usa",31522
1261,-85.2515482,34.3058655,"rome, ga 30165, usa",30165
1262,-85.1271907,34.2566577,"rome, ga 30161, usa",30161
1263,-81.5047772,31.1763619,"brunswick, ga 31520, usa",31520
1264,-84.8984775,33.3786293,"newnan, ga 30263, usa",30263
1265,-84.0907246,34.067013,"suwanee, ga 30024, usa",30024
1266,-84.0273168,33.8639894,"snellville, ga 30078, usa",30078
1267,-84.238417,33.6958943,"decatur, ga 30034, usa",30034
1268,-82.0161996,33.3701528,"north view, ga 30812, usa",30812
1269,-83.2204845,33.0501775,"milledgeville, ga 31062, usa",31062
1270,-89.8879304,31.6738881,"prentiss, ms 39474, usa",39474
1271,-88.9796776,33.1197471,"louisville, ms 39339, usa",39339
1272,-90.0373201,33.1238994,"lexington, ms 39095, usa",39095
1273,-89.1038783,30.3981324,"gulfport, ms 39501, usa",39501
1274,-88.9653226,30.4028755,"biloxi, ms 39531, usa",39531
1275,-89.1372527,31.6995406,"laurel, ms 39440, usa",39440
1276,-88.9796776,33.1197471,"louisville, ms 39339, usa",39339
1277,-88.5951751,33.7438161,"aberdeen, ms 39730, usa",39730
1278,-90.1120696,31.125165,"tylertown, ms 39667, usa",39667
1279,-90.3936722,31.2391441,"mccomb, ms 39648, usa",39648
1280,-88.8838834,34.7468892,"ripley, ms 38663, usa",38663
1281,-90.2338473,32.3672122,"jackson, ms 39213, usa",39213
1282,-89.8130356,33.7516314,"grenada, ms 38901, usa",38901
1283,-88.6819958,34.2684438,"tupelo, ms 38804, usa",38804
1284,-89.9626799,32.220001,"brandon, ms 39042, usa",39042
1285,-89.4742177,32.8073509,"carthage, ms 39051, usa",39051
1286,-89.9906734,34.9837306,"southaven, ms 38671, usa",38671
1287,-88.5951751,34.8984684,"corinth, ms 38834, usa",38834
1288,-88.6530753,33.6326542,"west point, ms 39773, usa",39773
1289,-90.2291565,32.2821952,"jackson, ms 39204, usa",39204
1290,-90.5446912,33.7282241,"ruleville, ms 38771, usa",38771
1291,-90.6962853,33.7721644,"cleveland, ms 38732, usa",38732
1292,-90.1775946,32.3673036,"jackson, ms 39206, usa",39206
1293,-90.1565209,32.3361632,"jackson, ms 39216, usa",39216
1294,-89.3037147,33.5932426,"eupora, ms 39744, usa",39744
1295,-88.5951751,32.3029712,"meridian, ms 39301, usa",39301
1296,-88.4597673,33.9876974,"amory, ms 38821, usa",38821
1297,-90.2291565,32.2821952,"jackson, ms 39204, usa",39204
1298,-91.1161166,31.0516381,"centreville, ms 39631, usa",39631
1299,-88.2071598,34.8051099,"iuka, ms 38852, usa",38852
1300,-90.5446912,33.7282241,"ruleville, ms 38771, usa",38771
1301,-88.8838834,34.7468892,"ripley, ms 38663, usa",38663
1302,-88.6819958,34.2684438,"tupelo, ms 38804, usa",38804
1303,-89.1324866,32.7603148,"philadelphia, ms 39350, usa",39350
1304,-89.1324866,34.8151808,"ashland, ms 38603, usa",38603
1305,-89.9813445,34.3088241,"batesville, ms 38606, usa",38606
1306,-90.8675134,32.2170441,"vicksburg, ms 39180, usa",39180
1307,-89.6816208,30.5044923,"picayune, ms 39466, usa",39466
1308,-88.7686382,30.4069394,"ocean springs, ms 39564, usa",39564
1309,-90.3936722,31.2391441,"mccomb, ms 39648, usa",39648
1310,-90.563609,32.8523122,"yazoo city, ms 39194, usa",39194
1311,-90.3560076,32.3782595,"clinton, ms 39056, usa",39056
1312,-89.189643,31.3287429,"petal, ms 39465, usa",39465
1313,-89.8130356,31.9471741,"mendenhall, ms 39114, usa",39114
1314,-89.1324866,32.3077848,"newton, ms 39345, usa",39345
1315,-90.1869644,33.5726622,"greenwood, ms 38930, usa",38930
1316,-89.8130356,33.7516314,"grenada, ms 38901, usa",38901
1317,-89.2847251,31.2148677,"hattiesburg, ms 39401, usa",39401
1318,-88.90306,31.3952297,"richton, ms 39476, usa",39476
1319,-88.362785,34.275721,"fulton, ms 38843, usa",38843
1320,-88.6530753,34.5232901,"baldwyn, ms 38824, usa",38824
1321,-90.6393702,31.5810726,"brookhaven, ms 39601, usa",39601
1322,-89.3701078,30.3766274,"diamondhead, ms 39525, usa",39525
1323,-91.0203224,31.6698772,"fayette, ms 39069, usa",39069
1324,-88.5951751,32.3029712,"meridian, ms 39301, usa",39301
1325,-89.4174641,31.3299729,"hattiesburg, ms 39402, usa",39402
1326,-91.3276422,31.5758013,"natchez, ms 39120, usa",39120
1327,-89.7379958,33.482915,"winona, ms 38967, usa",38967
1328,-88.8263006,33.4776589,"starkville, ms 39759, usa",39759
1329,-91.3276422,31.5758013,"natchez, ms 39120, usa",39120
1330,-88.5468645,30.4161933,"moss point, ms 39563, usa",39563
1331,-90.6393702,31.5810726,"brookhaven, ms 39601, usa",39601
1332,-88.6144839,31.1865227,"leakesville, ms 39451, usa",39451
1333,-88.556531,30.7959493,"lucedale, ms 39452, usa",39452
1334,-89.1515476,30.4560609,"gulfport, ms 39503, usa",39503
1335,-90.658333,33.4590347,"indianola, ms 38751, usa",38751
1336,-89.5874819,33.1232253,"kosciusko, ms 39090, usa",39090
1337,-90.9629523,32.0119115,"port gibson, ms 39150, usa",39150
1338,-88.3433623,33.4497573,"columbus, ms 39702, usa",39702
1339,-88.5226886,30.3640657,"pascagoula, ms 39581, usa",39581
1340,-90.4313729,31.8327591,"hazlehurst, ms 39083, usa",39083
1341,-90.1869644,33.5726622,"greenwood, ms 38930, usa",38930
1342,-88.362785,34.275721,"fulton, ms 38843, usa",38843
1343,-90.8865834,31.4197092,"meadville, ms 39653, usa",39653
1344,-90.1307797,31.559768,"monticello, ms 39654, usa",39654
1345,-89.5686271,31.6504004,"collins, ms 39428, usa",39428
1346,-90.1869644,33.5726622,"greenwood, ms 38930, usa",38930
1347,-91.0777723,33.3664005,"greenville, ms 38701, usa",38701
1348,-88.2071598,34.8051099,"iuka, ms 38852, usa",38852
1349,-91.0777723,33.5009356,"greenville, ms 38703, usa",38703
1350,-90.9629523,32.8273285,"rolling fork, ms 39159, usa",39159
1351,-90.6393702,31.5810726,"brookhaven, ms 39601, usa",39601
1352,-88.3433623,33.4497573,"columbus, ms 39702, usa",39702
1353,-91.3276422,31.5758013,"natchez, ms 39120, usa",39120
1354,-89.7379958,31.2165811,"columbia, ms 39429, usa",39429
1355,-90.6962853,33.7721644,"cleveland, ms 38732, usa",38732
1356,-89.5120084,34.7289034,"holly springs, ms 38635, usa",38635
1357,-88.4210006,33.5851639,"columbus, ms 39705, usa",39705
1358,-88.5951751,34.8984684,"corinth, ms 38834, usa",38834
1359,-89.0370477,30.9152156,"wiggins, ms 39577, usa",39577
1360,-90.8675134,32.2170441,"vicksburg, ms 39180, usa",39180
1361,-90.1120696,31.125165,"tylertown, ms 39667, usa",39667
1362,-88.7686382,30.4069394,"ocean springs, ms 39564, usa",39564
1363,-88.8838834,34.7468892,"ripley, ms 38663, usa",38663
1364,-90.1729106,32.3163028,"jackson, ms 39202, usa",39202
1365,-89.6628111,32.4009704,"morton, ms 39117, usa",39117
1366,-88.6723578,32.7563034,"de kalb, ms 39328, usa",39328
1367,-91.0777723,33.5009356,"greenville, ms 38703, usa",38703
1368,-90.8675134,32.2170441,"vicksburg, ms 39180, usa",39180
1369,-88.3433623,33.4497573,"columbus, ms 39702, usa",39702
1370,-90.5068824,33.190345,"belzoni, ms 39038, usa",39038
1371,-89.1515476,32.6022834,"union, ms 39365, usa",39365
1372,-88.5951751,32.3029712,"meridian, ms 39301, usa",39301
1373,-89.1372527,31.6995406,"laurel, ms 39440, usa",39440
1374,-88.7686382,32.4633755,"meridian, ms 39305, usa",39305
1375,-88.5178518,34.6324369,"booneville, ms 38829, usa",38829
1376,-89.4174641,31.3299729,"hattiesburg, ms 39402, usa",39402
1377,-89.9626799,32.220001,"brandon, ms 39042, usa",39042
1378,-90.6393702,34.1960298,"clarksdale, ms 38614, usa",38614
1379,-89.0561532,34.4605576,"new albany, ms 38652, usa",38652
1380,-89.436391,34.2853188,"oxford, ms 38655, usa",38655
1381,-89.0561532,34.1940742,"pontotoc, ms 38863, usa",38863
1382,-90.7913227,31.1227954,"liberty, ms 39645, usa",39645
1383,-89.7379958,31.2165811,"columbia, ms 39429, usa",39429
1384,-90.2713944,32.2537549,"jackson, ms 39212, usa",39212
1385,-90.1588618,32.4352998,"ridgeland, ms 39157, usa",39157
1386,-90.2338473,32.3672122,"jackson, ms 39213, usa",39213
1387,-90.1729106,32.3163028,"jackson, ms 39202, usa",39202
1388,-88.6144839,31.1865227,"leakesville, ms 39451, usa",39451
1389,-89.7567693,31.8332555,"magee, ms 39111, usa",39111
1390,-89.9440061,34.3976229,"sardis, ms 38666, usa",38666
1391,-90.3936722,31.2391441,"mccomb, ms 39648, usa",39648
1392,-90.0466559,34.9616778,"horn lake, ms 38637, usa",38637
1393,-90.3560076,32.3782595,"clinton, ms 39056, usa",39056
1394,-89.7192132,33.2809406,"vaiden, ms 39176, usa",39176
1395,-90.8675134,32.2170441,"vicksburg, ms 39180, usa",39180
1396,-90.2291565,32.2821952,"jackson, ms 39204, usa",39204
1397,-88.7493998,31.6678378,"waynesboro, ms 39367, usa",39367
1398,-89.2657266,30.410662,"pass christian, ms 39571, usa",39571
1399,-88.5951751,32.0305407,"quitman, ms 39355, usa",39355
1400,-88.6434308,30.4172273,"gautier, ms 39553, usa",39553
1401,-89.1038783,30.3981324,"gulfport, ms 39501, usa",39501
1402,-90.3560076,31.969565,"crystal springs, ms 39059, usa",39059
1403,-91.0276332,33.399799,"greenville, ms 38704, usa",38704
1404,-90.7342734,33.9505233,"shelby, ms 38774, usa",38774
1405,-90.6393702,34.1960298,"clarksdale, ms 38614, usa",38614
1406,-89.9906734,34.9837306,"southaven, ms 38671, usa",38671
1407,-89.2847251,31.2148677,"hattiesburg, ms 39401, usa",39401
1408,-88.4210006,33.5851639,"columbus, ms 39705, usa",39705
1409,-90.2713944,32.208368,"byram, ms 39272, usa",39272
1410,-88.8263006,33.4776589,"starkville, ms 39759, usa",39759
1411,-89.8692203,34.6192004,"senatobia, ms 38668, usa",38668
1412,-90.1869644,32.1290469,"florence, ms 39073, usa",39073
1413,-90.1307797,32.5145763,"madison, ms 39110, usa",39110
1414,-88.4597673,33.9876974,"amory, ms 38821, usa",38821
1415,-88.9796776,33.9261914,"houston, ms 38851, usa",38851
1416,-90.1869644,33.5726622,"greenwood, ms 38930, usa",38930
1417,-89.0370477,30.9152156,"wiggins, ms 39577, usa",39577
1418,-88.7686382,34.2137735,"tupelo, ms 38801, usa",38801
1419,-90.6393702,31.5810726,"brookhaven, ms 39601, usa",39601
1420,-89.6628111,34.8177943,"byhalia, ms 38611, usa",38611
1421,-89.0561532,34.4605576,"new albany, ms 38652, usa",38652
1422,-88.6530753,33.6326542,"west point, ms 39773, usa",39773
1423,-91.0777723,33.5009356,"greenville, ms 38703, usa",38703
1424,-88.7686382,32.4633755,"meridian, ms 39305, usa",39305
1425,-89.7379958,31.2165811,"columbia, ms 39429, usa",39429
1426,-88.7686382,34.2137735,"tupelo, ms 38801, usa",38801
1427,-89.1515476,32.6022834,"union, ms 39365, usa",39365
